,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,86.93426297120612,0.001047929919647436,3.5256410256410255,9.37882021474359,0.8669322661314104,0.1282051282051282,0.4423021163560598
topK_30_pos,97.6770304102564,0.24707745192307692,0.32051282051282054,10.091335185897437,0.8194018413108974,0.02564102564102564,0.6999910848103684
minmax_pos,97.26068340384614,0.0,0.0,10.237795559294872,0.49479131523954034,0.022435897435897436,0.7331124828446163
topK_5_pos,97.2792959198718,0.0,0.0,8.299783044871795,0.4763798253526561,0.01282051282051282,0.9499863635163407
pos_thresh_50,97.71541859935897,0.14545528878205127,0.6410256410256411,4.940646079487179,0.04524489816431673,0.009615384615384616,0.9975922919964229
topK_50,97.54940444262822,0.0,0.0,10.602144596153845,0.8604236837211539,0.019230769230769232,0.49999369675032856
pos_thresh_25,97.02713617948717,0.0,0.0,7.8546338791666654,0.3422379645317,0.022435897435897436,0.9635009314823585
bin,97.49770630865385,0.0,0.0,10.618033070512821,0.8593788986602564,0.019230769230769232,0.49192938015870724
minmax,92.57830688438013,0.4733054807692308,0.6410256410256411,11.285715375,0.8174698738731251,0.08974358974358974,0.07285514550621953
topK_5,97.2792959198718,0.0,0.0,8.299783044871795,0.4763798253526561,0.01282051282051282,0.9499863635163407
topK_30,97.6770304102564,0.24707745192307692,0.32051282051282054,10.091335185897437,0.8194018413108974,0.02564102564102564,0.6999910848103684
sigmoid,77.65229144065866,0.2490702157051282,1.2820512820512822,11.295278801282048,0.6737301791688142,0.22435897435897437,0.0005623202416160553
sigmoid_pos,77.60847359054486,0.25275424935897434,1.2820512820512822,11.295279200320511,0.6740583883905512,0.22756410256410256,0.00028703564098426154
pos_thresh_75,97.9459076923077,0.019720721153846155,0.32051282051282054,2.146912966987179,0.0008272785176503525,0.01282051282051282,0.9982818812613612
