,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,41.21268452981541,0.9247251453905324,15.680473372781066,6.5324153047337274,0.6947875374019662,0.6301775147928994,0.33671056213767164
topK_30_pos,60.59254218539419,0.28252829063609464,10.650887573964496,7.11210250295858,0.4956998018490576,0.4319526627218935,0.5417529670609113
minmax_pos,80.77015268684232,0.23643238875739647,0.591715976331361,8.97234668254438,0.4621210474597979,0.2603550295857988,0.4494943563950501
topK_5_pos,86.83766110837787,0.0013264072136094675,4.733727810650888,6.700337321893492,0.13954356778705918,0.15384615384615385,0.8590675934890876
pos_thresh_50,72.50225543250092,0.8254588885639053,2.662721893491124,8.204698768639053,0.37762434096672876,0.3343195266272189,0.585633875228502
topK_50,59.876022969767455,2.149482603550296,4.1420118343195265,9.683951637573964,0.6223205801434751,0.44970414201183434,0.4991926058158027
pos_thresh_25,49.772563407972406,3.548736940810059,10.059171597633137,7.50663137071006,0.5556207719738102,0.5502958579881657,0.4037549749128889
bin,34.365925642133575,2.733954779266568,16.86390532544379,5.574611502071006,0.6627512932713846,0.6775147928994083,0.26354800150954
minmax,74.83305094868639,0.31179098224852075,0.8875739644970414,10.160470068047337,0.5820976869415222,0.2988165680473373,0.3375717177401491
topK_5,95.61022509763313,0.0,0.0,7.401352865680473,0.0734545733756071,0.07100591715976332,0.948888153052725
topK_30,77.1327248087278,0.8312952455621302,2.0710059171597632,9.175252671597633,0.38981937686046003,0.2781065088757396,0.6988732221909327
sigmoid,53.68926880369935,1.1474072633136096,2.0710059171597632,10.374204667159763,0.5743756771695178,0.5976331360946746,0.025098417940058987
sigmoid_pos,52.63665559372006,1.6374344497041422,2.662721893491124,9.637853563609466,0.5817482869002781,0.606508875739645,0.018554212301246435
pos_thresh_75,88.09981790242604,0.0,0.0,7.58219848106509,0.19281173421199835,0.15384615384615385,0.7869659717020532
