,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,41.395924817628405,1.1716596,2.5,10.375488755000001,0.45991145565966124,0.6775,0.00021776562896148898
gradcam,41.11337706990658,1.2879915635,2.75,9.803655866249999,0.509011221702225,0.6725,0.021327000870975034
lime,42.46847098404208,0.963044809,2.0,10.374927057499999,0.49660229112578747,0.675,0.013036879338983924
shap,45.76567341627369,0.717767443,2.0,10.37548667125,0.41353986173803875,0.6325,0.000816472132912069
