,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,66.19669346901925,6.28653500325,10.0,11.29200789125,0.7881648333575001,0.3425,0.03813817832760473
gradcam,75.69439089081999,0.5209947872499999,1.75,11.139093915,0.567455513319575,0.2625,0.2954664301737232
lime,77.52234207632,1.5615528075,3.0,11.105057953750002,0.6850444124135001,0.2375,0.31161737017473773
shap,92.4992001623165,0.5925831975,1.25,11.285742246249999,0.7581637885560375,0.085,0.0727347119727469
