,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,97.02198960999998,0.0,0.0,1.28458665425,0.0236568952809011,0.025,0.9986310928049201
gradcam,89.19546926254999,0.0,0.0,7.443468912749999,0.18259733845347625,0.135,0.7791565349832852
lime,81.639244441325,1.46884589,2.25,8.071824921500001,0.3313084571022333,0.195,0.8800573959650905
shap,97.19528964749999,0.0,0.0,1.8675009925000001,0.00250187366491755,0.0175,0.9989524629158874
