,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,72.55314320425865,7.4014022724999995,10.75,10.371809316250001,0.774517700647625,0.2775,0.04048260959715938
gradcam,78.44691854972001,0.6141140054999998,2.25,10.195314235,0.6657905074002499,0.255,0.30234889072163457
lime,65.27880272337501,6.1027901927500015,10.25,10.106139390000001,0.73019410046425,0.3825,0.36877951517904217
shap,97.0394437825,0.1111713125,0.5,10.367169126250001,0.7886136579750002,0.0175,0.06769484669349903
