,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,96.39107775324999,0.431110035,0.5,10.602144632499998,0.791539750325,0.0275,0.4999936967503285
gradcam,59.86185813322099,1.1528643269999999,4.0,10.60225654375,0.5858382082586411,0.4375,0.49993809701445313
lime,57.74647023522475,9.09366048135,15.5,10.6153353225,0.7644482867950001,0.4275,0.49332241212524736
shap,97.53050992025001,0.37700630250000006,0.5,10.60214458,0.7971983184524999,0.02,0.4999936967503285
