,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,96.27468974499999,0.0,0.0,1.169531742,0.03681694595601528,0.0375,0.9985270814367446
gradcam,91.5512303647,0.1392036325,0.5,6.855846516000001,0.22147986502607225,0.1025,0.7440581137909816
lime,77.52512762961251,2.25861122625,5.25,8.40619311875,0.4087775376491925,0.2325,0.833223122321292
shap,96.93556927499999,0.0,0.0,1.8938059345000002,0.014333219840684926,0.035,0.998922477093073
