,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,95.72033538699999,0.17788564625,1.25,6.32737790875,0.2190406486274585,0.04,0.9911200864301489
gradcam,73.9243763768365,0.9735283025,2.25,9.142810768750001,0.39851104767475404,0.2675,0.6009276434767898
lime,68.592485173595,2.65005755075,5.75,9.98610149875,0.6765611183244999,0.335,0.6970206510570714
shap,97.01499393750001,0.0,0.0,7.850671017,0.325834589506926,0.02,0.963613695084532
