,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,51.14590188914807,3.4881995362500002,6.0,10.375488148750001,0.5968789304043,0.5725,0.0005174087966263842
gradcam,57.186894435625945,1.5954620979999998,3.0,10.374343213749999,0.5584183676624925,0.535,0.023324063199790218
lime,56.989644708341494,1.93457068375,3.25,10.374776463749999,0.5987013054581,0.5025,0.015791632096329576
shap,61.328933304155,1.742737965,3.0,10.375487202499999,0.506164129944805,0.4875,0.0010074313615740587
