,AD,AG,AI,COMP,FF,FidIn,SPS
saliency,97.2306554225,0.0,0.0,9.171495342499998,0.788420184225,0.0025,0.7000059551185632
gradcam,87.25937205974998,0.11062010750000001,0.5,9.17477476375,0.3933779733095987,0.1425,0.6990176982564398
lime,59.82191093034525,8.590932002025,14.5,9.2505492775,0.6629327643934749,0.4025,0.6747241196204343
shap,97.136149205,0.0,0.0,9.171495392499999,0.7833122073875001,0.005,0.7000059551185632
