,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,64.4277876485,8.291065022225,19.318181818181817,9.770400539772726,0.571876139840909,0.32954545454545453,0.45435198196794796
topK_30_pos,77.44151920454546,4.974082920454546,10.227272727272727,10.115883181818182,0.5457523269318182,0.19318181818181818,0.6924523938264753
minmax_pos,89.20278443181819,1.1621533213636364,3.409090909090909,10.485179482954544,0.5286831673204545,0.125,0.6329138741614696
topK_5_pos,88.8828561443182,0.4462000227272727,2.272727272727273,8.528274193181819,0.2826790997488636,0.06818181818181818,0.9364710504006588
pos_thresh_50,89.41950429545454,0.39643889772727275,1.1363636363636365,9.023198275,0.4029623047727273,0.07954545454545454,0.8768201917802767
topK_50,70.01176112943182,9.447116770454546,18.181818181818183,10.615363573863636,0.5695869141590909,0.2727272727272727,0.4933052849518603
pos_thresh_25,81.873358044375,1.7664592500000003,3.409090909090909,9.938018625,0.5294019335227272,0.13636363636363635,0.7059185176257105
bin,48.791411146593184,12.278880672727274,25.0,10.9098071875,0.5693951507954546,0.48863636363636365,0.30573435182788605
minmax,84.48619820454546,4.038918352272727,6.818181818181818,11.148490681818181,0.5488526879363637,0.125,0.26773554380999176
topK_5,88.8828561443182,0.4462000227272727,2.272727272727273,8.528274193181819,0.2826790997488636,0.06818181818181818,0.9364710504006588
topK_30,77.44151920454546,4.974082920454546,10.227272727272727,10.115883181818182,0.5457523269318182,0.19318181818181818,0.6924523938264753
sigmoid,86.90757509090909,1.8901527272727272,4.545454545454546,11.295182607954546,0.5208852332954546,0.07954545454545454,0.005856095345852814
sigmoid_pos,86.96414156363636,1.9067986590909092,4.545454545454546,11.295207267045454,0.520905926590909,0.09090909090909091,0.004478341120772117
pos_thresh_75,92.80429177272727,0.35896102272727276,1.1363636363636365,8.109034198863638,0.22610621403535228,0.056818181818181816,0.9502154845989051
