,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,45.45013029509677,3.3022706035806446,16.129032258064516,8.777022951612903,0.5867827448709676,0.5161290322580645,0.43489825186353454
topK_30_pos,59.453209077419366,5.922719193548386,16.129032258064516,9.241862096774195,0.5239535562258064,0.3870967741935484,0.6771807358845171
minmax_pos,77.66327083870966,3.4034356451612906,6.451612903225806,9.564483564516127,0.5761108441129031,0.16129032258064516,0.598479423090211
topK_5_pos,78.87942041935484,5.288196580645161,9.67741935483871,7.76606752580645,0.3186549958387097,0.22580645161290322,0.9240639163490292
pos_thresh_50,72.4974249516129,4.145134193548388,6.451612903225806,8.405885448387096,0.41598850612903226,0.25806451612903225,0.8079365487564303
topK_50,51.697236741935484,4.689164354838709,12.903225806451612,9.721214403225805,0.586913340032258,0.45161290322580644,0.4795257212992972
pos_thresh_25,61.676711125806456,6.245023709677419,12.903225806451612,9.12970376451613,0.6123322258064515,0.3225806451612903,0.6318920995422912
bin,30.42066819307742,8.461155406451612,29.032258064516128,9.374789838709678,0.6403056664516128,0.6774193548387096,0.25977475917904264
minmax,75.51810751612904,4.586104677419354,6.451612903225806,10.079711225806454,0.5925429547096775,0.22580645161290322,0.36672822048571907
topK_5,78.87942041935484,5.288196580645161,9.67741935483871,7.76606752580645,0.3186549958387097,0.22580645161290322,0.9240639163490292
topK_30,59.453209077419366,5.922719193548386,16.129032258064516,9.241862096774195,0.5239535562258064,0.3870967741935484,0.6771807358845171
sigmoid,73.46100361290323,0.0,0.0,10.375049983870968,0.5489843651612903,0.3548387096774194,0.012076091593662344
sigmoid_pos,73.43002663225805,0.0,0.0,10.375135935483872,0.5488688167741935,0.3548387096774194,0.009937399340961673
pos_thresh_75,79.43936151612901,4.194467041935485,9.67741935483871,7.889867048387097,0.33783401935483875,0.1935483870967742,0.898794771556208
