,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,97.56397361290323,0.0,0.0,9.682342016129027,0.6179518527419355,0.0,0.49999988510317667
topK_30_pos,97.75067970967743,0.0,0.0,9.171495112903232,0.6096558095161291,0.0,0.7000060330875459
minmax_pos,98.40195888709677,0.0,0.0,9.368123814516128,0.6143930817741937,0.0,0.7183623755033349
topK_5_pos,96.613806016129,0.0,0.0,7.380256279032259,0.6051284748387098,0.0,0.9499732210532613
pos_thresh_50,95.66013980000001,0.0,0.0,4.411584643548387,0.09457016638225806,0.016129032258064516,0.9961389829678066
topK_50,97.56397361290323,0.0,0.0,9.682342016129027,0.6179518527419355,0.0,0.49999988510317667
pos_thresh_25,97.97937862903228,0.0,0.0,7.215310583870967,0.5571771623387096,0.0,0.950980816799632
bin,97.49156270967741,0.0,0.0,9.714178048387097,0.618047897096774,0.0,0.4837994306027634
minmax,96.32404661290322,0.0,0.0,10.367862274193545,0.6091367627419354,0.016129032258064516,0.06483456605915099
topK_5,96.613806016129,0.0,0.0,7.380256279032259,0.6051284748387098,0.0,0.9499732210532613
topK_30,97.75067970967743,0.0,0.0,9.171495112903232,0.6096558095161291,0.0,0.7000060330875459
sigmoid,76.32854903387094,3.3504236290322584,6.451612903225806,10.37548719354839,0.4705913284806452,0.1935483870967742,0.001024530488365837
sigmoid_pos,76.10875220967743,3.3917920193548388,8.064516129032258,10.375488370967744,0.47059163688661293,0.1935483870967742,0.0005312272388984773
pos_thresh_75,94.99505012903225,0.0,0.0,2.0062222483870964,0.0030117373865483866,0.016129032258064516,0.9989575228184151
