,AD,AG,AI,COMP,FF,FidIn,SPS
topK_50_pos,49.930596739305265,0.004429601676666666,18.51851851851852,5.11012499074074,0.5526343118148149,0.4722222222222222,0.26388882824889887
topK_30_pos,94.39093737037037,0.0,0.0,9.171495037037037,0.5477123830555556,0.0,0.7000060330875456
minmax_pos,85.60116648148148,0.0,0.0,9.108434666666666,0.5617565589814815,0.05555555555555555,0.782620682922906
topK_5_pos,92.04922188888888,0.5745772129629629,1.8518518518518519,7.380256281481484,0.5283009129814816,0.018518518518518517,0.9499732210532609
pos_thresh_50,96.38747088888888,0.0,0.0,3.290791939814815,0.10160147393749998,0.0,0.9988060794721966
topK_50,93.33660556481482,0.0,0.0,9.682342074074075,0.5430728702407408,0.0,0.4999998851031768
pos_thresh_25,96.17291088888891,0.2785734074074074,0.9259259259259259,5.618402123148148,0.33729836699305554,0.009259259259259259,0.989839574346761
bin,93.32109289814815,0.0,0.0,9.682322342592592,0.5429932180555556,0.0,0.5000010401911367
minmax,50.963048045370364,16.62513309259259,25.925925925925927,10.372230662037039,0.5607759585185185,0.4351851851851852,0.03745154942425882
topK_5,92.04922188888888,0.5745772129629629,1.8518518518518519,7.380256281481484,0.5283009129814816,0.018518518518518517,0.9499732210532609
topK_30,94.39093737037037,0.0,0.0,9.171495037037037,0.5477123830555556,0.0,0.7000060330875456
sigmoid,74.84504657685186,0.47386663888888886,0.9259259259259259,10.375488222222224,0.5284295732037038,0.2777777777777778,0.0005021434918463444
sigmoid_pos,80.96174504629631,0.4216418055555555,0.9259259259259259,10.375488666666667,0.5156209865277778,0.24074074074074073,0.00025120723028184414
pos_thresh_75,94.4721076574074,0.0,0.0,1.4346594805555555,0.02084376974333333,0.0,0.9988403502374857
